,movieId,title,genres,AvgRating,tag
6534,54286,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,3.697530864197531,645.5
6537,54503,Superbad (2007),Comedy,3.8636363636363638,1108.7142857142858
6557,54997,3:10 to Yuma (2007),Action|Crime|Drama|Western,4.06,101.0
6573,55167,Tekkonkinkreet (Tekkon kinkurîto) (2006),Action|Adventure|Animation|Crime|Fantasy,4.625,608.0
6593,55290,Gone Baby Gone (2007),Crime|Drama|Mystery,3.45,861.6666666666666
6607,55721,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,4.3,180.0
6609,55765,American Gangster (2007),Crime|Drama|Thriller,3.9054054054054053,815.25
6630,56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,3.4838709677419355,971.4444444444445
6638,56367,Juno (2007),Comedy|Drama|Romance,3.769230769230769,1176.2
6648,56782,There Will Be Blood (2007),Drama|Western,4.142857142857143,993.625
6667,57502,Cat Soup (Nekojiru-so) (2001),Adventure|Animation|Drama|Horror,4.0,1032.75
6676,57669,In Bruges (2008),Comedy|Crime|Drama|Thriller,4.158536585365853,795.625
6682,58047,"Definitely, Maybe (2008)",Comedy|Drama|Romance,3.4285714285714284,445.0
6694,58295,"Bank Job, The (2008)",Action|Crime|Thriller,3.6153846153846154,1242.0
6697,58301,Funny Games U.S. (2007),Drama|Thriller,4.375,1000.8
6710,58559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,4.238255033557047,1133.75
6732,59103,"Forbidden Kingdom, The (2008)",Action|Adventure|Comedy|Fantasy,3.8333333333333335,1075.5
6737,59141,Son of Rambow (2007),Children|Comedy|Drama,4.666666666666667,1168.0
6751,59501,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy,3.5416666666666665,926.25
6772,60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,4.0576923076923075,1005.0
6774,60074,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy,3.0344827586206895,434.6666666666667
6775,60126,Get Smart (2008),Action|Comedy,3.46875,270.5
6792,60516,Meet Dave (2008),Adventure|Children|Comedy|Romance|Sci-Fi,3.5,881.0
6801,60756,Step Brothers (2008),Comedy,3.5535714285714284,1066.0
6814,60950,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance,3.09375,1495.0
6817,61024,Pineapple Express (2008),Action|Comedy|Crime,3.6774193548387095,502.75
6836,61323,Burn After Reading (2008),Comedy|Crime|Drama,3.4871794871794872,704.0909090909091
6859,62336,FLCL (2000),Animation|Comedy|Fantasy|Sci-Fi,4.277777777777778,932.75
6865,62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance,3.5238095238095237,474.5
6883,63062,Changeling (2008),Crime|Drama|Mystery,3.4375,876.0
6905,63992,Twilight (2008),Drama|Fantasy|Romance|Thriller,2.409090909090909,764.2
6909,64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",Drama|War,3.4166666666666665,838.5
6965,66097,Coraline (2009),Animation|Fantasy|Thriller,3.7,705.0
6985,66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,3.9166666666666665,763.75
6987,67087,"I Love You, Man (2009)",Comedy,3.5294117647058822,537.125
7001,67695,Observe and Report (2009),Action|Comedy,2.625,474.0
7010,68157,Inglourious Basterds (2009),Action|Drama|War,4.136363636363637,529.0
7014,68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,3.96875,627.0
7016,68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,2.8653846153846154,861.0
7018,68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,3.864406779661017,1173.6666666666667
7030,68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,3.25,856.3333333333334
7033,68848,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,4.333333333333333,591.8333333333334
7037,68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),Action|Animation|Mystery|Sci-Fi,4.0,437.0
7039,68954,Up (2009),Adventure|Animation|Children|Drama,4.004761904761905,762.9230769230769
7043,69122,"Hangover, The (2009)",Comedy|Crime,3.6315789473684212,752.4
7060,69481,"Hurt Locker, The (2008)",Action|Drama|Thriller|War,4.0588235294117645,1560.0
7064,69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,2.425,954.2857142857143
7075,69757,(500) Days of Summer (2009),Comedy|Drama|Romance,3.6666666666666665,889.75
7090,70286,District 9 (2009),Mystery|Sci-Fi|Thriller,3.776923076923077,1049.0
7149,71494,"Haunted World of El Superbeasto, The (2009)",Action|Animation|Comedy|Horror|Thriller,3.5,370.0
7154,71535,Zombieland (2009),Action|Comedy|Horror,3.8773584905660377,471.6666666666667
7166,71899,Mary and Max (2009),Animation|Comedy|Drama,4.2,1092.076923076923
7179,72224,Gentlemen Broncos (2009),Comedy,2.25,644.0
7212,72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,3.6030927835051547,1171.888888888889
7258,74458,Shutter Island (2010),Drama|Mystery|Thriller,4.022388059701493,876.5714285714286
7279,74791,"Town Called Panic, A (Panique au village) (2009)",Animation,3.75,1516.0
7372,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,4.066433566433567,1078.6538461538462
7395,79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,3.7045454545454546,1072.25
7413,80463,"Social Network, The (2010)",Drama,3.8859649122807016,1212.0
7415,80489,"Town, The (2010)",Crime|Drama|Thriller,3.9545454545454546,954.75
7428,80834,Sintel (2010),Animation|Fantasy,3.5,697.6666666666666
7436,80906,Inside Job (2010),Documentary,4.291666666666667,1035.6666666666667
7443,81158,Restrepo (2010),Documentary|War,3.1666666666666665,600.0
7454,81562,127 Hours (2010),Adventure|Drama|Thriller,3.8333333333333335,1443.0
7456,81591,Black Swan (2010),Drama|Thriller,3.630952380952381,951.3333333333334
7480,82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy,4.25,1118.0
7483,82459,True Grit (2010),Western,3.75,524.8
7484,82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,3.236842105263158,802.2
7500,83134,Tucker & Dale vs Evil (2010),Comedy|Horror,3.9166666666666665,689.0
7627,87430,Green Lantern (2011),Action|Adventure|Sci-Fi,2.35,644.4444444444445
7642,88094,Upside Down: The Creation Records Story (2010),Documentary,3.0,974.6666666666666
7655,88405,Friends with Benefits (2011),Comedy|Romance,3.05,737.7777777777778
7693,89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,3.869565217391304,1121.4285714285713
7697,89774,Warrior (2011),Drama,3.727272727272727,309.0
7722,90439,Margin Call (2011),Drama|Thriller,3.7857142857142856,821.5555555555555
7738,90769,Starsuckers (2009),Documentary,4.0,1111.6666666666667
7767,91500,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller,3.435185185185185,878.0
7768,91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,3.9934210526315788,632.5
7802,92259,Intouchables (2011),Comedy|Drama,4.108108108108108,1124.0
7894,94959,Moonrise Kingdom (2012),Comedy|Drama|Romance,3.7758620689655173,1290.0
7897,95067,"Thousand Words, A (2012)",Comedy|Drama,2.8333333333333335,1053.0
7920,95441,Ted (2012),Comedy|Fantasy,3.2857142857142856,805.0
7930,95558,Beasts of the Southern Wild (2012),Drama|Fantasy,3.357142857142857,728.3333333333334
7955,96079,Skyfall (2012),Action|Adventure|Thriller|IMAX,3.81,695.6666666666666
7956,96084,Hands Over the City (Le mani sulla città) (1963),Drama,4.5,1025.0
7991,96861,Taken 2 (2012),Action|Crime|Drama|Thriller,3.2857142857142856,781.8
8005,97304,Argo (2012),Drama|Thriller,3.982142857142857,843.0
8026,97938,Life of Pi (2012),Adventure|Drama|IMAX,3.629032258064516,821.6666666666666
8053,98809,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX,3.8125,192.5
8056,98961,Zero Dark Thirty (2012),Action|Drama|Thriller,4.107142857142857,662.2
8063,99114,Django Unchained (2012),Action|Drama|Western,3.943661971830986,564.0
8079,99764,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi,4.25,1359.25
8084,99917,Upstream Color (2013),Romance|Sci-Fi|Thriller,3.1666666666666665,614.0
8088,100083,Movie 43 (2013),Comedy,3.5,1043.4
8123,101142,"Croods, The (2013)",Adventure|Animation|Comedy,3.7777777777777777,994.0
8142,102007,"Invincible Iron Man, The (2007)",Animation,3.0,607.0
8179,102903,Now You See Me (2013),Crime|Mystery|Thriller,3.409090909090909,1241.25
8183,103042,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX,3.2954545454545454,745.5
8236,104218,Grown Ups 2 (2013),Comedy,3.4,19.0
8252,104841,Gravity (2013),Action|Sci-Fi|IMAX,3.578125,1094.3333333333333
8253,104863,What If (2013),Comedy|Drama|Romance,2.6666666666666665,1202.0
8254,104875,"History of Future Folk, The (2012)",Adventure|Comedy|Musical|Sci-Fi,4.0,1290.0
8255,104879,Prisoners (2013),Drama|Mystery|Thriller,4.15625,765.0
8260,104944,Short Term 12 (2013),Drama,3.75,1084.4
8274,105504,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX,4.0476190476190474,1328.0
8290,106100,Dallas Buyers Club (2013),Drama,3.9705882352941178,1071.0
8296,106489,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX,3.58,879.0
8304,106766,Inside Llewyn Davis (2013),Drama,3.642857142857143,787.75
8305,106782,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama,3.9166666666666665,511.6
8321,107348,Anchorman 2: The Legend Continues (2013),Comedy,3.3636363636363638,1071.75
8322,107406,Snowpiercer (2013),Action|Drama|Sci-Fi,3.4285714285714284,907.0
8347,108190,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,3.0,1090.125
8357,108932,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy,3.870967741935484,918.8571428571429
8376,109487,Interstellar (2014),Sci-Fi|IMAX,3.993150684931507,1143.6
8426,111364,Godzilla (2014),Action|Adventure|Sci-Fi|IMAX,2.6153846153846154,120.0
8437,111743,A Million Ways to Die in the West (2014),Comedy|Western,2.9583333333333335,614.25
8459,112421,Frank (2014),Comedy|Drama|Mystery,4.333333333333333,819.3333333333334
8465,112515,"Babadook, The (2014)",Drama|Horror|Thriller,4.5,768.5
8466,112552,Whiplash (2014),Drama,4.0394736842105265,1206.0
8467,112556,Gone Girl (2014),Drama|Thriller,3.7162162162162162,557.0
8475,112852,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,4.0508474576271185,923.0
8501,113705,"Two Days, One Night (Deux jours, une nuit) (2014)",Drama,3.5,685.0
8513,114180,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi,2.9375,1250.25
8522,114627,Angel's Egg (Tenshi no tamago) (1985),Animation|Drama|Fantasy,3.25,914.75
8537,115149,John Wick (2014),Action|Thriller,3.8448275862068964,953.5555555555555
8546,115617,Big Hero 6 (2014),Action|Animation|Comedy,3.8536585365853657,1068.5
8569,116797,The Imitation Game (2014),Drama|Thriller|War,4.02,1046.5
8575,116897,Wild Tales (2014),Comedy|Drama|Thriller,4.25,990.8333333333334
8601,117877,The Rabbi's Cat (Le chat du rabbin) (2011),Adventure|Animation,3.0,1376.0
8603,117887,Paddington (2014),Children|Comedy,4.0,992.0
8617,118696,The Hobbit: The Battle of the Five Armies (2014),Adventure|Fantasy,3.4166666666666665,1012.0
8621,118784,Good Copy Bad Copy (2007),Documentary,3.5,1116.0
8632,118985,Big Eyes (2014),Drama,3.75,1229.0
8635,119141,The Interview (2014),Action|Comedy,3.4583333333333335,642.6666666666666
8636,119145,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime,3.986111111111111,1393.0
8650,120635,Taken 3 (2015),Action|Crime|Thriller,2.7,1001.3333333333334
8681,122882,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller,3.8191489361702127,990.6666666666666
8693,122912,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi,4.0,438.8
8694,122916,Thor: Ragnarok (2017),Action|Adventure|Sci-Fi,4.025,1208.8
8695,122918,Guardians of the Galaxy 2 (2017),Action|Adventure|Sci-Fi,3.925925925925926,934.0
8697,122922,Doctor Strange (2016),Action|Adventure|Sci-Fi,3.7045454545454546,1555.0
8724,126548,The DUFF (2015),Comedy,3.25,968.0
8740,127172,A Story of Children and Film (2013),Documentary,3.5,1162.3333333333333
8748,127298,A Pigeon Sat on a Branch Reflecting on Existence (2014),Comedy|Drama,4.0,1180.5
8757,128360,The Hateful Eight (2015),Western,3.75,743.1111111111111
8879,134130,The Martian (2015),Adventure|Drama|Sci-Fi,4.0,1399.0
8881,134170,Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi,3.7142857142857144,1217.0
8904,135133,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi,3.7,1050.2857142857142
8912,135518,Self/less (2015),Action|Mystery|Sci-Fi|Thriller,2.75,831.5
8915,135536,Suicide Squad (2016),Action|Crime|Sci-Fi,2.9166666666666665,562.2631578947369
8963,136864,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi,2.34375,915.0
8974,138036,The Man from U.N.C.L.E. (2015),Action|Adventure|Comedy,3.4722222222222223,1421.0
8990,139385,The Revenant (2015),Adventure|Drama,3.903225806451613,1209.7142857142858
8995,139644,Sicario (2015),Crime|Drama|Mystery,3.5454545454545454,1057.5
9009,140174,Room (2015),Drama,3.5625,1337.0
9054,141890,Beasts of No Nation (2015),Drama|War,3.0,362.0
9089,143367,Silence (2016),Drama|Thriller,3.75,1255.75
9100,144210,Just Eat It: A Food Waste Story (2014),Documentary,4.0,686.5
9162,148626,"Big Short, The (2015)",Drama,3.9615384615384617,849.0
9170,148881,World of Tomorrow (2015),Animation|Comedy,4.5,818.5
9221,152077,10 Cloverfield Lane (2016),Thriller,3.6785714285714284,1132.5
9234,152711,Who Killed Chea Vichea? (2010),Documentary,5.0,871.4
9236,153070,Rabbits (2002),Comedy|Drama|Fantasy,3.5,1192.0
9245,155288,Eye in the Sky (2016),Drama|Thriller|War,2.8333333333333335,1479.5
9256,156371,Everybody Wants Some (2016),Comedy,4.166666666666667,12.0
9259,156605,Paterson,(no genres listed),4.5,1428.6666666666667
9297,158872,Sausage Party (2016),Animation|Comedy,3.642857142857143,903.8
9301,158966,Captain Fantastic (2016),Drama,4.5,832.0
9359,161634,Don't Breathe (2016),Thriller,3.3,1050.0
9392,164179,Arrival (2016),Sci-Fi,3.980769230769231,988.2857142857143
9404,164909,La La Land (2016),Comedy|Drama|Romance,3.388888888888889,812.0
9452,167746,The Lego Batman Movie (2017),Action|Animation|Comedy,3.7142857142857144,964.0
9461,168248,John Wick: Chapter Two (2017),Action|Crime|Thriller,4.142857142857143,812.375
9463,168252,Logan (2017),Action|Sci-Fi,4.28,986.0
9508,170945,It Comes at Night (2017),Horror|Mystery|Thriller,3.5,869.5
9570,174053,Black Mirror: White Christmas (2014),Drama|Horror|Mystery|Sci-Fi|Thriller,4.75,941.4
9571,174055,Dunkirk (2017),Action|Drama|Thriller|War,3.423076923076923,1079.3333333333333
9604,176371,Blade Runner 2049 (2017),Sci-Fi,3.8055555555555554,876.25
9608,176419,Mother! (2017),Drama|Horror|Mystery|Thriller,3.25,1217.6666666666667
9636,179401,Jumanji: Welcome to the Jungle (2017),Action|Adventure|Children,3.6666666666666665,306.0
9647,180031,The Shape of Water (2017),Adventure|Drama|Fantasy,3.6875,742.5
9656,180985,The Greatest Showman (2017),Drama,3.0,647.0
9681,183611,Game Night (2018),Action|Comedy|Crime|Horror,4.0,495.6666666666667
9692,184471,Tomb Raider (2018),Action|Adventure|Fantasy,2.5,719.6666666666666
9709,187593,Deadpool 2 (2018),Action|Comedy|Sci-Fi,3.875,699.3333333333334
9710,187595,Solo: A Star Wars Story (2018),Action|Adventure|Children|Sci-Fi,3.9,797.5
9732,193565,Gintama: The Movie (2010),Action|Animation|Comedy|Sci-Fi,3.5,912.25
